,bm25,likelyhood,pln,simple,tfidf,unigram
10,"(u'Classic_Mission_48-inch_Bookcase', 14.451883044700335)","('/home/wb/Documents/furniture/HomePop_Blue_and_Brown_Paisley_Parson_Chairs_(Set_of_2)', 1.5804205939369051)","(u'Five_Tier_Mission_Style_Bookcase', 0.71708938550196488)","(u'Altra_Vermont_Farmhouse_6-Cube_Bookcase', 3)","(u'Altra_Alton_Alley_Espresso_4-Shelf_Barrister_Bookcase', 14.01394719486093)","('/home/wb/Documents/furniture/Easy_Living_Swiss_Power_Reclining_Sofa_with_USB_Port', 27.407766990291261)"
11,"(u'Espresso_Bookcase_and_Cabinet', 14.451883044700335)","('/home/wb/Documents/furniture/Sure_Fit_Soft_Suede__Waterproof_Chair_Protector', 1.5719165158997224)","(u'WYNDENHALL_Normandy_Ladder_Shelf_Bookcase', 0.71708938550196488)","(u'Structure_Bocca_4-shelf_Wide_Bookcase', 3)","(u'Fantasy_Fields_Sunny_Safari_Bookshelf', 11.849262309597457)","('/home/wb/Documents/furniture/Empire_Deco-Style_Bamboo_Folding_Chairs', 27.407766990291261)"
12,"(u'Adjustable_5-shelf_Bookcase', 14.451883044700335)","('/home/wb/Documents/furniture/Tabouret_30-inch_Vintage_and_Gunmetal_Bar_Stools_(Set_of_2)', 1.5677597230436242)","(u'Montego_5-tier_Bookcase', 0.71708938550196488)","(u'Somme_Rustic_Metal_Frame_6-tier_Bookshelf_Media_Tower', 3)","(u'Altra_Vermont_Farmhouse_6-Cube_Bookcase', 10.510460396145698)","('/home/wb/Documents/furniture/Everett_Espresso_60-inch_Wide_Hanging_Entryway_Shelf', 27.407766990291261)"
13,"(u'Kathy_Ireland_Office_by_Bush_Furniture_Volcano_Dusk_Cabinet_Bookcase', 14.451883044700335)","('/home/wb/Documents/furniture/Porter_Taos_Solid_Sustainable_Sheesham_Ladder_Back_Side_Chair', 1.5636644980306462)","(u'Furniture_of_America_Mandy_Bookcase_Room_Divider', 0.71708938550196488)","(u'Serta_RTA_Martinique_Collection_61-inch_Navarre_Beige_Fabric_Loveseat_Sofa', 3)","(u'Structure_Bocca_4-shelf_Wide_Bookcase', 10.510460396145698)","('/home/wb/Documents/furniture/Ferrara_Beige_Leather_Nailhead_Sofa', 27.407766990291261)"
14,"(u'Folding_Stackable_3-shelf_Wood_Bookcase', 14.451883044700335)","('/home/wb/Documents/furniture/Fantasy_Fields_Sunny_Safari_Bookshelf', 1.5521261761184812)","(u'Somme_Rustic_Metal_Frame_6-tier_Bookshelf_Media_Tower', 0.71708938550196488)","(u'Altra_Arron_Lane_Red_Bookcase_with_Sliding_Glass_Doors', 3)","(u'Somme_Rustic_Metal_Frame_6-tier_Bookshelf_Media_Tower', 10.510460396145698)","('/home/wb/Documents/furniture/Glass_2_Door_Tall_Cabinet_with_Drawer', 27.407766990291261)"
15,"(u'Altra_5_Shelf_Black_Cherry_Bookcase', 12.846118261955853)","('/home/wb/Documents/furniture/Christopher_Knight_Home_Mayfield_Fabric_Dining_Chair_(Set_of_2)', 1.5478720770589003)","(u'Structure_Bocca_3-shelf_Wide_Bookcase', 0.71708938550196488)","(u'2-shelf_Bookcase', 3)","(u'Altra_Arron_Lane_Red_Bookcase_with_Sliding_Glass_Doors', 10.510460396145698)","('/home/wb/Documents/furniture/Hamilton_Ivory_Italian_Leather_Sofa_and_Loveseat', 27.407766990291261)"
16,"(u'Altra_Elements_White_Bookcase_by_Cosco', 12.846118261955853)","('/home/wb/Documents/furniture/Simple_Living_Reflections_Black_Buffet_Console', 1.5478720770589003)","(u'Trio_Narrow_3-shelf_Eco-friendly_zBoard_Bookcase_and_Storage_Shelf', 0.71708938550196488)","(u'Fantasy_Fields_Knights_and_Dragon_Bookshelf', 3)","(u'2-shelf_Bookcase', 10.510460396145698)","('/home/wb/Documents/furniture/HomePop_Blue_and_Brown_Paisley_Parson_Chairs_(Set_of_2)', 27.407766990291261)"
17,"(u'Altra_5_Shelf_Bookcase', 12.846118261955853)","('/home/wb/Documents/furniture/Glass_2_Door_Tall_Cabinet_with_Drawer', 1.5258122005771071)","(u'Altra_Arron_Lane_Soft_Grey_Bookcase_with_Sliding_Glass_Doors', 0.71708938550196488)","(u'School_House_Tall_Vertical_Bookcase_White', 3)","(u'Fantasy_Fields_Knights_and_Dragon_Bookshelf', 10.510460396145698)","('/home/wb/Documents/furniture/Home_Styles_Cottage_Oak_Dining_Table', 27.407766990291261)"
18,"(u'Altra_5-Shelf_Resort_Cherry_Bookcase', 12.846118261955853)","('/home/wb/Documents/furniture/Portfolio_Park_Avenue_Retro_Beige_Dot_Armchair_and_Ottoman', 1.5154496633197148)","(u'Montego_3-tier_Bookcase', 0.71708938550196488)","(u'Carmeno_Espresso_Bookshelf_with_CDDVD_Unit', 3)","(u'School_House_Tall_Vertical_Bookcase_White', 10.510460396145698)","('/home/wb/Documents/furniture/INSPIRE_Q_Bento_Modern_Mini_Futon_Sofa_Bed', 27.407766990291261)"
19,"(u'Inval_Espresso_Bookcase_Hutch', 12.846118261955853)","('/home/wb/Documents/furniture/South_Shore_Axess_Shelf_Bookcase', 1.5120876178140894)","(u'Furniture_of_America_Tier_Display_Cabinet_Bookcase', 0.71708938550196488)","(u'Classic_Mission_60-inch_Bookcase', 3)","(u'Carmeno_Espresso_Bookshelf_with_CDDVD_Unit', 10.510460396145698)","('/home/wb/Documents/furniture/INSPIRE_Q_Broadway_Dark_Grey_Fabric_Sloped_Track_Arm_Sofa', 27.407766990291261)"
20,"(u'Altra_Kaleidoscope_Classic_Storage_Bookcase_by_Cosco', 12.262203795503314)","('/home/wb/Documents/furniture/Empire_Deco-Style_Bamboo_Folding_Chairs', 1.5022649791486709)","(u'Altra_Arron_Lane_Red_Bookcase_with_Sliding_Glass_Doors', 0.71708938550196488)","(u'Allen_2-drawer_Bookcase', 3)","(u'Classic_Mission_60-inch_Bookcase', 10.510460396145698)","('/home/wb/Documents/furniture/INSPIRE_Q_Olivia_Bonded_Leather_Swivel_Recliner_Chair_with_Ottoman', 27.407766990291261)"
21,"(u'Fantasy_Fields_Sunny_Safari_Bookshelf', 11.265347843144918)","('/home/wb/Documents/furniture/INSPIRE_Q_Broadway_Dark_Grey_Fabric_Sloped_Track_Arm_Sofa', 1.4928195212871698)","(u'Fantasy_Fields_Knights_and_Dragon_Bookshelf', 0.71708938550196488)","(u'Structure_Bocca_3-shelf_Wide_Bookcase', 3)","(u'Allen_2-drawer_Bookcase', 10.510460396145698)","('/home/wb/Documents/furniture/Lexington_Microfiber_Suede_Inner_Spring_Full-size_Futon_Sofa_Bed_Sleeper', 27.407766990291261)"
22,"(u'Bush_Furniture_Somerset_5-Shelf_Bookcase', 11.010958510247875)","('/home/wb/Documents/furniture/Simple_Living_7-piece_Burntwood_Dining_Set_', 1.486721301035248)","(u'2-shelf_Bookcase', 0.71708938550196488)","(u'Furniture_of_America_Mandy_Bookcase_Room_Divider', 3)","(u'Structure_Bocca_3-shelf_Wide_Bookcase', 10.510460396145698)","('/home/wb/Documents/furniture/Porter_Taos_2-door,_2-drawer_Sustainable_Sheesham_Wood_Sideboard_(India)', 27.407766990291261)"
23,"(u'Modern_Espresso_Bookcase', 11.010958510247875)","('/home/wb/Documents/furniture/Serta_RTA_Martinique_Collection_61-inch_Navarre_Beige_Fabric_Loveseat_Sofa', 1.4735471461125429)","(u'Structure_Bocca_3-shelf_Narrow_Bookcase', 0.71708938550196488)","(u'Trio_Narrow_3-shelf_Eco-friendly_zBoard_Bookcase_and_Storage_Shelf', 3)","(u'Furniture_of_America_Mandy_Bookcase_Room_Divider', 10.510460396145698)","('/home/wb/Documents/furniture/Porter_Taos_Solid_Sustainable_Sheesham_Ladder_Back_Side_Chair', 27.407766990291261)"
24,"(u'Ferndale_Espresso_Three-shelf_Bookcase', 11.010958510247875)","('/home/wb/Documents/furniture/Aix_Espresso_Finish_Wooden_3_Shelves_Bookcase', 1.449530258959657)","(u'Altra_Elements_Resort_Cherry_Bookcase_by_Cosco', 0.71708938550196488)","(u'Altra_Arron_Lane_Soft_Grey_Bookcase_with_Sliding_Glass_Doors', 3)","(u'Trio_Narrow_3-shelf_Eco-friendly_zBoard_Bookcase_and_Storage_Shelf', 10.510460396145698)","('/home/wb/Documents/furniture/Portfolio_Park_Avenue_Retro_Beige_Dot_Armchair_and_Ottoman', 27.407766990291261)"
25,"(u'Aix_Espresso_Finish_Wooden_3_Shelves_Bookcase', 11.010958510247875)","('/home/wb/Documents/furniture/Signature_Design_by_Ashley_Porter_Large_Brown_Bookcase', 1.449530258959657)","(u'South_Shore_Pure_White_Gascony_4-shelf_Bookcase', 0.59354723581055147)","(u'Furniture_of_America_Tier_Display_Cabinet_Bookcase', 3)","(u'Altra_Arron_Lane_Soft_Grey_Bookcase_with_Sliding_Glass_Doors', 10.510460396145698)","('/home/wb/Documents/furniture/Portfolio_Trace_Convert-a-Couch_Brown_Renu_Leather_Futon_Sofa_Sleeper', 27.407766990291261)"
26,"(u'Structure_Bocca_5-shelf_Wide_Bookcase', 11.010958510247875)","('/home/wb/Documents/furniture/Everett_Espresso_60-inch_Wide_Hanging_Entryway_Shelf', 1.4479873269156449)","(u'Series_C_Corsa_5-shelf_Bookcase', 0.59354723581055147)","(u'Mission-style_Solid_Wood_Bookcase', 3)","(u'Furniture_of_America_Tier_Display_Cabinet_Bookcase', 10.510460396145698)","(""/home/wb/Documents/furniture/Prepac_'Winslow_Elite'_White_2-door_Standing_Cabinet"", 27.407766990291261)"
27,"(u'TRIBECCA_HOME_Myra_Vintage_Industrial_Modern_Rustic_Bookcase', 11.010958510247875)","(""/home/wb/Documents/furniture/Prepac_'Winslow_Elite'_White_2-door_Standing_Cabinet"", 1.4479873269156449)","(u'Hollydale_50-inch_Chestnut_Bookcase_', 0.59354723581055147)","(u'Montego_5-tier_Bookcase', 3)","(u'Mission-style_Solid_Wood_Bookcase', 10.510460396145698)","('/home/wb/Documents/furniture/Provo_Queen-size_with_Inner_Spring_Futon_Sofa_Sleeper_Bed', 27.407766990291261)"
28,"(u'Home_Office_4-Shelf_Bookcase', 11.010958510247875)","('/home/wb/Documents/furniture/Hollydale_36-inch_Chestnut_Bookcase', 1.4457905713467776)","(u'South_Shore_Pure_White_Axess_5-shelf_Narrow_Bookcase', 0.59354723581055147)","(u'Hollydale_36-inch_Chestnut_Bookcase', 3)","(u'Montego_5-tier_Bookcase', 10.510460396145698)","('/home/wb/Documents/furniture/Rachael_Ray_II_Hard-anodized_Nonstick_10-piece_Cookware_Set_with_30_Mail-in_Rebate', 27.407766990291261)"
29,"(u'Everett_Espresso_Slant-back_Shaker_Door_Bookcase', 11.010958510247875)","('/home/wb/Documents/furniture/Structure_Bocca_4-shelf_Wide_Bookcase', 1.4349414678439414)","(u'South_Shore_Pure_Black_Axess_5-shelf_Bookcase', 0.59354723581055147)","(u'Montego_3-tier_Bookcase', 3)","(u'Hollydale_36-inch_Chestnut_Bookcase', 10.510460396145698)","('/home/wb/Documents/furniture/Retro_Eames_Style_Wood_Accent_Chair_with_Arms', 27.407766990291261)"
